,Entity,CountryCode,Year,"Birth rate, crude (per 1,000 people)",CO2 emissions (metric tons per capita),"Death rate, crude (per 1,000 people)",Exports of goods and services (current US$),GDP per capita (current US$),GNI (current US$),"Life expectancy at birth, total (years)",Merchandise exports (current US$),Merchandise imports (current US$),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)",Rural population (% of total population),Urban population,Urban population (% of total),Renewables (% equivalent primary energy),Continent
200,Chile,CHL,1992,20.688,2.39368252624652,5.916,13256751613.437,3277.66908594776,42547388219.7032,73.5584390243903,10007000000.0,10183000000.0,0.4701278263537299,13.7,16.436,11337079.0,83.564,28.35539,South America
201,Chile,CHL,1993,20.136,2.51312107201011,5.816,12697647029.7152,3461.43509193953,45987562117.6733,73.9885609756098,9198000000.0,11134000000.0,0.610285808279443,12.7,16.104,11559758.0,83.896,27.52927,South America
202,Chile,CHL,1994,19.584,2.72403486731733,5.723,15574389547.3369,3942.967593861,52602272883.0501,74.4127073170732,11604000000.0,11820000000.0,0.814454287960218,11.7,15.777,11781112.0,84.223,25.954523,South America
203,Chile,CHL,1995,19.047,2.94104334046828,5.639,20907303979.6356,5026.72063426315,68637202383.7488,74.8303902439024,16024000000.0,15900000000.0,1.36643069651234,11.0,15.455,12000305.0,84.545,26.028479,South America
204,Chile,CHL,1996,18.535,3.36896878442792,5.562,20667341790.5741,5263.19136638145,73263300749.5088,75.24160975609759,16627000000.0,19199000000.0,2.17887711244664,10.5,15.139,12216607.0,84.861,22.551899,South America
205,Chile,CHL,1997,18.046,3.86422656599564,5.493,22427790894.5649,5674.153008146489,80174899239.2263,75.6463658536586,17902000000.0,20822000000.0,2.7550254302281405,10.2,14.828,12430061.0,85.172,21.909548,South America
206,Chile,CHL,1998,17.581,3.89770079119679,5.431,20875185209.3246,5367.21182364762,77484312064.1335,76.0446585365854,16323000000.0,19880000000.0,6.39743786145931,10.1,14.523,12640859.0,85.477,18.059258,South America
207,Chile,CHL,1999,17.144,4.10627086548071,5.374,21605155469.9477,4872.69214829219,70769187074.9636,76.4359756097561,17162000000.0,15988000000.0,14.8090902278177,9.6,14.222,12849960.0,85.778,15.275815,South America
208,Chile,CHL,2000,16.741,3.87696193907248,5.324,23233098962.7241,5229.17709770803,76450892761.497,76.8208292682927,19210000000.0,18507000000.0,22.01007195231489,9.2,13.927,13057607.0,86.073,19.573402,South America
209,Chile,CHL,2001,16.37,3.48663521203812,5.28,22331856722.3675,4709.92339982049,69835951753.5515,77.1987073170732,18272000000.0,17429000000.0,32.615184744012296,8.7,13.637,13263991.0,86.363,22.04736,South America
210,Chile,CHL,2002,16.027,3.5597695501588498,5.241,22390879216.3323,4566.523325699821,68132248923.2734,77.5695853658537,18180000000.0,17091000000.0,39.472178742189605,8.3,13.352,13469045.0,86.648,22.61727,South America
211,Chile,CHL,2003,15.708,3.53498465408562,5.207,26405144731.9931,4948.748179818111,73378398707.6945,77.9329756097561,21664000000.0,19322400000.0,45.4390872823112,8.0,13.078,13672194.0,86.922,22.010809,South America
212,Chile,CHL,2004,15.411,3.77389617962387,5.178,38093909534.8875,6323.75763995653,92792713003.2976,78.2893902439025,32520300000.0,24793500000.0,57.2813393862697,7.9,12.813,13874171.0,87.187,19.768446,South America
213,Chile,CHL,2005,15.133,3.8404630402338498,5.154,47749260635.5317,7728.611897417591,113944210967.053,78.6382926829268,41266900000.0,32735100000.0,64.6941754338373,7.7,12.557,14075325.0,87.443,22.415243,South America
214,Chile,CHL,2006,14.872,3.98128426961433,5.133,65632834304.4647,9500.83516202761,136257779454.057,78.9791707317073,58680100000.0,38406100000.0,75.438688650934,7.6,12.311,14275531.0,87.689,22.566658,South America
215,Chile,CHL,2007,14.627,4.35156491027809,5.117,75856261880.5269,10513.540709255,154406717244.933,79.31353658536591,67971628000.0,47163800000.0,83.7200337011002,7.6,12.074,14474994.0,87.926,18.706137,South America
216,Chile,CHL,2008,14.394,4.316439804540931,5.105,74557077926.7229,10791.0201852508,166714937005.484,79.64090243902442,64510142785.1328,62787400815.0012,87.91177732950929,7.6,11.845,14674228.0,88.155,20.915377,South America
217,Chile,CHL,2009,14.171,3.96943414650436,5.097,63917967233.9488,10217.3140258409,160828929696.121,79.9608048780488,55462671000.0,42805543000.0,96.8131200774212,7.5,11.625,14873474.0,88.375,21.777431,South America
218,Chile,CHL,2010,13.959,4.24672531044285,5.093,82794806333.1974,12785.051874948502,202906680273.649,80.2758048780488,71108528875.7787,59207444444.1865,115.751383612155,7.6,11.414,15072950.0,88.586,19.264341,South America
219,Chile,CHL,2011,13.757,4.61644538016156,5.092,95443274628.6658,14582.1705192521,236920179497.955,80.5869756097561,81437844000.0,74694891000.0,128.926907315612,7.5,11.21,15273039.0,88.79,17.502325,South America
220,Chile,CHL,2012,13.566,,5.096,90993458291.6715,15253.330825962,253951484537.748,80.89485365853659,77965379000.0,80073379000.0,137.08117933577802,7.4,11.014,15473275.0,88.986,18.09596,South America
221,Chile,CHL,2013,13.385,,5.105,89661596507.4362,15741.7116579533,265912405144.235,81.1979268292683,76684312000.0,79178394000.0,134.289052917336,7.3,10.825,15673249.0,89.175,18.432415,South America
222,Chile,CHL,2014,,,,87167366598.4325,14528.3258112673,249249612627.125,,76648340000.0,72346999000.0,133.255628761386,7.2,10.644,15871991.0,89.356,20.193163,South America
223,Chile,CHL,2015,,,,,,,,,,,7.0,,,,21.427673,South America
229,Colombia,COL,1965,43.047,1.19543898889587,10.687,661285714.2857139,302.454088965109,5695009523.809521,59.0621707317073,537800000.0,453800000.0,0.0,80.9,48.978,9767764.0,51.022,11.788209,South America
230,Colombia,COL,1966,42.269,1.1916865299655202,10.405,660481481.481481,276.488751695258,5378688888.88889,59.4633414634146,506500000.0,674500000.0,,79.0,48.216,10212563.0,51.784,12.017394,South America
231,Colombia,COL,1967,41.286,1.21683476874454,10.125,685912224.264704,281.970564374417,5589340533.088221,59.8402195121951,509900000.0,497100000.0,,77.1,47.455,10672609.0,52.545,12.580107,South America
232,Colombia,COL,1968,40.129,1.2726145596992,9.848,768466496.1636809,283.111707695164,5857086445.012779,60.195780487804896,558500000.0,643400000.0,,74.9,46.694,11143652.0,53.306,13.300462,South America
233,Colombia,COL,1969,38.84,1.30514870726038,9.574,847210622.534397,298.05293838758,6289977869.71999,60.537048780487794,607400000.0,684700000.0,,72.7,45.937,11618651.0,54.063,14.526139,South America
234,Colombia,COL,1970,37.506,1.2875348564226798,9.306,1030136023.13288,326.29090445702303,6981502733.47489,60.8731951219512,726700000.0,843000000.0,0.0,70.4,45.18,12093958.0,54.82,14.817516,South America
235,Colombia,COL,1971,36.229,1.34115098592835,9.045,1003344481.60535,345.85052375654,7619698996.65553,61.2113902439024,686000000.0,929400000.0,,68.1,44.426,12566386.0,55.574,15.987799,South America
236,Colombia,COL,1972,35.095,1.36006665801752,8.796,1234756120.42683,374.625037903485,8442713414.63413,61.5607804878049,807500000.0,858900000.0,,65.9,43.673,13037900.0,56.327,15.767954,South America
237,Colombia,COL,1973,34.166,1.4234608073114898,8.56,1569681093.12027,435.733485795604,10103655518.6311,61.9283902439024,1168600000.0,1061500000.0,,63.5,42.925,13512224.0,57.075,17.170427,South America
238,Colombia,COL,1974,33.461,1.50691023000557,8.336,1803414919.74164,510.989514348956,12178192747.9695,62.3216097560976,1508600000.0,1597200000.0,,61.0,42.189,13994900.0,57.811,17.39551,South America
239,Colombia,COL,1975,32.974,1.44994579102151,8.118,2069355751.3539696,529.088754841809,12775297065.7182,62.752146341463394,1465000000.0,1494800000.0,0.0,58.4,41.461,14492482.0,58.539,19.235607,South America
240,Colombia,COL,1976,32.662,1.50410730591912,7.901,2622856215.59302,605.8189812837941,14995532497.478,63.232121951219504,1873800000.0,1661900000.0,0.0,55.6,40.735,15007920.0,59.265,19.407125,South America
241,Colombia,COL,1977,32.437,1.5191683313309,7.68,3290353323.2114897,751.626522546619,19171855228.9877,63.75826829268289,2403400000.0,1880000000.0,0.0,52.8,40.015,15539189.0,59.985,19.36701,South America
242,Colombia,COL,1978,32.223,1.57280652317855,7.455,3862386665.81404,877.796429592673,22930988630.2596,64.3189756097561,3009800000.0,2971000000.0,0.0,50.0,39.299,16087083.0,60.701,20.862885,South America
243,Colombia,COL,1979,31.98,1.6387785646343798,7.228,4253985555.2509,1030.4969500857198,27658357162.4427,64.9003414634146,3410600000.0,3364100000.0,0.0,47.2,38.587,16651220.0,61.413,21.545105,South America
244,Colombia,COL,1980,31.675,1.59911255013672,7.008,5414742482.46202,1204.15410230297,33189198716.8189,65.4781707317073,3924000000.0,4739000000.0,0.0,44.6,37.879,17231064.0,62.121,23.044971,South America
245,Colombia,COL,1981,31.293,1.56677177311315,6.803,4312783971.12576,1282.36522205962,35947934604.7379,66.0249268292683,2916000000.0,5201000000.0,0.0,42.0,37.178,17826368.0,62.822,22.218885,South America
246,Colombia,COL,1982,30.848,1.5817775546610502,6.623,4259911924.37226,1342.46761095514,37782109899.4838,66.5200731707317,3024000000.0,5480000000.0,0.0,39.7,36.481,18437760.0,63.519,22.697723,South America
247,Colombia,COL,1983,30.357,1.66568986740906,6.472,4045271359.0971103,1304.6012577855302,37347582671.2741,66.94692682926829,3001000000.0,4963000000.0,0.0,37.6,35.79,19062084.0,64.21,21.790188,South America
248,Colombia,COL,1984,29.823,1.6138381108822,6.354,4542862173.72976,1260.3959599834698,36715689276.1673,67.2995365853659,3462000000.0,4498000000.0,0.0,35.7,35.104,19695989.0,64.896,23.639833,South America
249,Colombia,COL,1985,29.255,1.56001615004099,6.27,4820405779.56831,1125.20227133798,33179872828.4164,67.57429268292691,3552000000.0,4141000000.0,0.0,34.1,34.426,20335603.0,65.574,24.441961,South America
250,Colombia,COL,1986,28.671,1.55040957025909,6.217,6582201764.80935,1103.3383777269198,33573190647.2827,67.77680487804881,5102000000.0,3862000000.0,0.0,32.7,33.846,20950826.0,66.154,27.276325,South America
251,Colombia,COL,1987,28.086,1.5618966347511798,6.188,6166359695.9413,1125.26126863891,34683333795.4439,67.9291951219512,4642000000.0,4322000000.0,0.0,31.5,33.309,21557416.0,66.691,27.310854,South America
252,Colombia,COL,1988,27.511,1.5904347626466,6.173,6387601412.893311,1189.14061772507,37638207537.548,68.0547317073171,5037000000.0,5002000000.0,0.0,30.5,32.775,22167802.0,67.225,28.748077,South America
253,Colombia,COL,1989,26.952,1.58318877083522,6.166,7117713925.06752,1175.9327826333,37522134730.853,68.1709756097561,5717000000.0,5004000000.0,0.0,29.7,32.248,22781232.0,67.752,29.793999,South America
254,Colombia,COL,1990,26.401,1.67302588446287,6.158,8282563011.78672,1175.14933868728,38193608831.6808,68.2971951219512,6766000000.0,5590000000.0,0.0,28.9,31.724,23399252.0,68.276,32.640934,South America
255,Colombia,COL,1991,25.843,1.63591474812819,6.14,8801832744.80689,1181.08150834823,39407152602.3221,68.4513170731707,7232000000.0,4906000000.0,0.0,28.2,31.204,24021341.0,68.796,31.6998,South America
256,Colombia,COL,1992,25.267,1.7449832717370302,6.11,8726657739.74416,1385.8664381663098,47212242261.5792,68.6402195121951,6917000000.0,6516000000.0,0.0,27.4,30.689,24646079.0,69.311,24.605455,South America
257,Colombia,COL,1993,24.667,1.76880376580632,6.066,9167761342.56387,1541.71233623104,53944072595.6132,68.86563414634149,7115000000.0,9831000000.0,0.0,26.6,30.18,25271468.0,69.82,27.847397,South America
258,Colombia,COL,1994,24.051,1.83501669950843,6.009,12254186052.1615,2218.78447381153,80251568556.0538,69.1295853658537,8419000000.0,11882000000.0,0.2416927496964119,25.8,29.801,25849756.0,70.199,29.809082,South America
259,Colombia,COL,1995,23.435,1.59218126284988,5.941,13444769908.9977,2470.68338261487,90927819872.8017,69.4269268292683,10056000000.0,13853000000.0,0.7507813974967671,25.0,29.484,26402587.0,70.516,29.331577,South America
260,Colombia,COL,1996,22.843,1.59077606162994,5.867,14767813947.624,2553.5496184223603,95106855668.9627,69.7483658536585,10587000000.0,13683000000.0,1.40416601899811,24.2,29.168,26950896.0,70.832,31.475914,South America
261,Colombia,COL,1997,22.293,1.67961909783385,5.796,15829917530.9776,2759.9528824634303,104288372233.17,70.075,11522000000.0,15378000000.0,3.33698597290366,23.4,28.854,27494663.0,71.146,27.334064,South America
262,Colombia,COL,1998,21.796,1.6816170868275402,5.733,14773797917.7173,2509.13990802861,96684706939.2359,70.39495121951221,10852000000.0,14635000000.0,4.66766849747366,22.6,28.543,28035482.0,71.457,26.691463,South America
263,Colombia,COL,1999,21.355,1.41921547600096,5.682,15812211089.4847,2164.4328764561897,84672005777.3981,70.7005609756098,11576000000.0,10659000000.0,5.012308803193339,21.9,28.233,28577102.0,71.767,31.378248,South America
264,Colombia,COL,2000,20.959,1.43362020538631,5.644,15897088378.1172,2472.19777585519,97729650050.2607,70.9887073170732,13040000000.0,11539000000.0,5.65642865564335,21.2,27.925,29121153.0,72.075,29.556067,South America
265,Colombia,COL,2001,20.593,1.37290265520363,5.616,15110712791.3225,2395.85652219404,95779460550.3842,71.2603902439024,12290000000.0,12834000000.0,8.05071460961914,20.6,27.62,29667772.0,72.38,30.604485,South America
266,Colombia,COL,2002,20.234,1.33889956996324,5.596,14509389982.1323,2355.72575251682,95300395483.2473,71.5217317073171,11911000000.0,12711100000.0,11.1523682472839,20.0,27.317,30216135.0,72.683,32.692554,South America
267,Colombia,COL,2003,19.865,1.36224503582226,5.581,15694253342.3586,2246.25764788011,91452657616.6,71.77690243902441,13079800000.0,13888500000.0,14.7740697010519,19.4,27.016,30764323.0,72.984,33.389133,South America
268,Colombia,COL,2004,19.48,1.28898987989394,5.57,19634334676.4891,2740.24986649308,113011041362.088,72.0249512195122,16223500000.0,16745700000.0,24.4560529517486,18.9,26.716,31309971.0,73.284,34.505455,South America
269,Colombia,COL,2005,19.078,1.40798531873252,5.565,24696292641.778,3386.0254776104102,141299617665.015,72.2639268292683,21190000000.0,21204400000.0,50.5973968244647,18.4,26.419,31850004.0,73.581,35.05353,South America
270,Colombia,COL,2006,18.663,1.4358234230038402,5.568,28676832888.3928,3709.07691441063,156899126096.414,72.4914390243902,24390830000.0,26162321000.0,67.8872831756854,17.8,26.124,32384094.0,73.876,34.14272,South America
271,Colombia,COL,2007,18.247,1.4068996424918,5.579,34305096137.1257,4674.21171017719,199664134642.379,72.705512195122,29991410000.0,32897045000.0,76.2749348909028,17.3,25.831,32912232.0,74.169,35.182762,South America
272,Colombia,COL,2008,17.842,1.45114730724877,5.599,43403216721.8839,5433.70641243197,234428717870.84,72.9071707317073,37625900000.0,39668817000.0,91.6101235892505,16.9,25.54,33433776.0,74.46,33.94141,South America
273,Colombia,COL,2009,17.451,1.48476425059598,5.629,37483506937.245,5148.41134363939,225466130544.258,73.0969512195122,32852986000.0,32897672000.0,92.0464098066481,16.4,25.251,33948212.0,74.749,31.377745,South America
274,Colombia,COL,2010,17.079,1.71139067793766,5.667,45739171216.0565,6250.65449979147,275801544637.529,73.2778536585366,39713336400.44,40485555689.7894,95.7645525770184,15.9,24.964,34455106.0,75.036,30.092037,South America
275,Colombia,COL,2011,16.727,1.56062909881097,5.712,62843740962.1947,7227.770829556441,319935836702.18604,73.4548048780488,56914939000.0,54674970000.0,98.1342533172899,15.4,24.679,34953799.0,75.321,34.515675,South America
276,Colombia,COL,2012,16.393,,5.762,67495284507.0212,7885.061292302141,354632430375.52,73.63078048780491,60125166000.0,59111401322.8,102.85493838968,14.9,24.397,35443456.0,75.603,31.746134,South America
277,Colombia,COL,2013,16.076,,5.816,66949370802.5208,8027.978159701079,365865296192.64,73.8097317073171,58821869986.5099,59396900000.0,104.084543899334,14.5,24.117,35924805.0,75.883,29.385107,South America
278,Colombia,COL,2014,,,,60583050793.2686,7903.92577311647,365070062865.838,,54828126952.6999,64029000000.0,113.082075334767,14.1,23.839,36398403.0,76.161,28.364685,South America
279,Colombia,COL,2015,,,,,,,,,,,13.6,,,,28.021618,South America
285,Ecuador,ECU,1965,43.062,0.433743800141711,13.7,214348750.216904,454.665465827778,2362036265.70433,55.82082926829271,164101000.0,165470000.0,0.0,107.0,63.36,1923644.0,36.64,8.505215,South America
286,Ecuador,ECU,1966,42.755,0.447716962046672,13.399,254730107.424295,449.398432949665,2404097428.14315,56.2193414634146,154616000.0,174130000.0,,104.6,62.838,2008863.0,37.162,9.248206,South America
287,Ecuador,ECU,1967,42.405,0.465781970971551,13.106,258096721.244296,458.78008288858297,2528684150.03416,56.5998292682927,189650000.0,214210000.0,,102.4,62.314,2097624.0,37.686,9.417127,South America
288,Ecuador,ECU,1968,42.005,0.543884145409418,12.811,285128679.283701,450.570973078874,2555067797.29931,56.9773170731707,226290000.0,255460000.0,,100.3,61.785,2190066.0,38.215,8.330954,South America
289,Ecuador,ECU,1969,41.553,0.609111227046419,12.51,264625851.047958,527.500032763657,3084153419.78331,57.363756097560994,192960000.0,241840000.0,,98.2,61.256,2285835.0,38.744,8.701673,South America
290,Ecuador,ECU,1970,41.044,0.7053177264134158,12.196,270255549.70030403,471.386536396575,2833290165.97396,57.7701219512195,189900000.0,273850000.0,0.0,96.0,60.722,2385164.0,39.278,8.106536,South America
291,Ecuador,ECU,1971,40.478,0.6760278842554711,11.865,291407689.18989,440.75768140077497,2718503141.66599,58.2043902439024,199100000.0,340100000.0,,93.7,60.187,2487847.0,39.813,8.015814,South America
292,Ecuador,ECU,1972,39.864,0.7147239717100191,11.522,395314497.957741,495.587562917534,3140765557.37758,58.6664878048781,326300000.0,318600000.0,,91.2,59.648,2594112.0,40.352,7.758966,South America
293,Ecuador,ECU,1973,39.215,0.7958578118657289,11.168,695769524.0790629,588.597246538126,3775699919.51342,59.1554146341463,532000000.0,397280000.0,,88.4,59.108,2703745.0,40.892,7.0862336,South America
294,Ecuador,ECU,1974,38.544,0.895955182287089,10.808,1494867579.7230198,970.735572257096,6432079281.52439,59.6721951219512,1123500000.0,678200000.0,,85.5,58.543,2818332.0,41.457,6.9780536,South America
295,Ecuador,ECU,1975,37.865,1.05380304213603,10.444,1242549628.58996,1106.51816161046,7676350735.48856,60.21285365853661,973900000.0,987020000.0,0.0,82.5,57.637,2960069.0,42.363,8.653943,South America
296,Ecuador,ECU,1976,37.189,1.1298165765686,10.081,1457947881.89667,1266.39072502235,8990975914.214241,60.7734634146342,1257500000.0,958330000.0,0.0,79.5,56.724,3106957.0,43.276,7.57248,South America
297,Ecuador,ECU,1977,36.529,1.0149319895555302,9.726,1797611703.14602,1495.25294345802,10881076953.0482,61.3465609756098,1436300000.0,1188500000.0,0.0,76.5,55.809,3258748.0,44.191,5.8732605,South America
298,Ecuador,ECU,1978,35.892,1.3768285408005,9.381,1756420957.9504,1574.56103737576,11718504382.2607,61.9251951219512,1557500000.0,1505100000.0,0.0,73.6,54.889,3415784.0,45.111,7.960053,South America
299,Ecuador,ECU,1979,35.287,1.56537382607635,9.05,2538499855.29063,1823.7232295460296,13837604193.9464,62.5069024390244,2104200000.0,1599700000.0,0.0,70.9,53.966,3578063.0,46.034,6.851764,South America
300,Ecuador,ECU,1980,34.723,1.68536425168643,8.732,3066326874.45054,2241.78888160363,17457711528.5984,63.0921951219512,2481000000.0,2253000000.0,0.0,68.1,53.039,3745820.0,46.961,6.642501,South America
301,Ecuador,ECU,1981,34.204,2.03981281636486,8.427,3188264326.3875,2665.31224963865,21221084539.0847,63.68404878048779,2451000000.0,2246000000.0,0.0,65.3,52.112,3918768.0,47.888,5.3501143,South America
302,Ecuador,ECU,1982,33.724,2.29817340417863,8.132,2921017218.81401,2374.5988232495,19146077863.8848,64.2854390243903,2327000000.0,2169000000.0,0.0,62.5,51.182,4097263.0,48.818,5.5936837,South America
303,Ecuador,ECU,1983,33.272,2.2723245087793504,7.844,2668860344.89493,1993.0347089154,16461852153.4483,64.8963170731707,2348000000.0,1487000000.0,0.0,59.7,50.342,4273674.0,49.658,10.982115,South America
304,Ecuador,ECU,1984,32.841,2.4091354170893,7.565,2938789738.24893,1916.7046720608496,16051702544.1316,65.5121951219512,2620000000.0,1616000000.0,0.0,57.1,49.562,4450521.0,50.438,18.537539,South America
305,Ecuador,ECU,1985,32.418,2.14807455292004,7.296,3375176924.81068,1895.77030651113,16089586704.2826,66.1275365853659,2905000000.0,1767000000.0,0.0,54.6,48.785,4632897.0,51.215,15.903298,South America
306,Ecuador,ECU,1986,31.99,1.64745805117167,7.039,2393509352.64328,1651.49367841708,14313664398.1659,66.7373170731707,2172000000.0,1810000000.0,0.0,52.3,48.007,4821261.0,51.993,18.56394,South America
307,Ecuador,ECU,1987,31.546,1.59040025959235,6.796,2142867204.8233,1467.30199898603,12911936465.8643,67.33404878048779,1928000000.0,2252000000.0,0.0,50.1,47.231,5015235.0,52.769,20.51675,South America
308,Ecuador,ECU,1988,31.08,1.77341129062316,6.57,2480622111.01514,1340.14238287824,11943355166.7327,67.9132195121951,2192000000.0,1714000000.0,0.0,48.1,46.454,5214941.0,53.546,18.759295,South America
309,Ecuador,ECU,1989,30.589,2.03134580420912,6.361,2817483588.93319,1392.23209977462,12704259914.0324,68.4683414634146,2354000000.0,1855000000.0,0.0,46.1,45.682,5419513.0,54.318,18.673532,South America
310,Ecuador,ECU,1990,30.077,1.6475882711878005,6.172,3469125960.2202897,1491.4025573627698,14028697796.5758,68.9953658536586,2714000000.0,1861000000.0,0.0,44.2,44.91,5629143.0,55.09,18.208445,South America
311,Ecuador,ECU,1991,29.55,1.5760301034663302,6.004,4021964982.49125,1623.98955697433,15870976588.2941,69.4932682926829,2852000000.0,2399000000.0,0.0,42.3,44.291,5827712.0,55.709,16.781824,South America
312,Ecuador,ECU,1992,29.02,2.08325999213501,5.856,4366816408.2041,1690.1546674855,17149765882.9415,69.9635853658537,3007000000.0,2431000000.0,0.0,40.5,43.774,6019370.0,56.226,16.528347,South America
313,Ecuador,ECU,1993,28.498,2.2086649864855,5.727,3794531265.63282,1729.3737086967,18078087043.5218,70.4088292682927,2904000000.0,2561000000.0,0.0,38.7,43.26,6213711.0,56.74,18.627613,South America
314,Ecuador,ECU,1994,27.985,1.21802368888211,5.616,4605277638.81941,2028.19827744625,21768203101.5508,70.8290487804878,3819000000.0,3622000000.0,0.170828211647125,36.9,42.746,6410430.0,57.254,19.351002,South America
315,Ecuador,ECU,1995,27.479,1.9939911242231203,5.521,5201004502.25113,2135.63411861615,23508422211.1056,71.2268292682927,4307000000.0,4152000000.0,0.4805669948214,35.2,42.234,6608763.0,57.766,16.093634,South America
316,Ecuador,ECU,1996,26.973,2.04481070708385,5.441,5618746373.18659,2159.15062948696,24202981490.7454,71.6047317073171,5198600000.0,4283710000.0,0.5172468543501769,33.6,41.723,6808782.0,58.277,17.381893,South America
317,Ecuador,ECU,1997,26.46,1.5326072782780302,5.372,6064677338.66933,2361.5995204116502,27134639319.6598,71.9643170731707,5264000000.0,4954000000.0,1.07214087221696,32.1,41.215,7010106.0,58.785,16.071613,South America
318,Ecuador,ECU,1998,25.941,1.8274877101373896,5.313,5006507253.62681,2300.40750530437,26810811405.7028,72.3081463414634,4203000000.0,5576000000.0,2.01629999998339,30.7,40.709,7212090.0,59.291,15.920069,South America
319,Ecuador,ECU,1999,25.424,1.715686518843,5.263,5181939969.98499,1584.4634434649695,18337918959.4797,72.635243902439,4451000000.0,3017000000.0,3.11862257614657,29.5,40.204,7413921.0,59.796,19.251896,South America
320,Ecuador,ECU,2000,24.922,1.6583187077961798,5.222,5888259129.564779,1451.2907755099,16916459229.6148,72.9441707317073,4927000000.0,3721000000.0,3.84751976907206,28.4,39.701,7614917.0,60.299,21.613928,South America
321,Ecuador,ECU,2001,24.454,1.8242627085419,5.19,5682217000.0,1903.74186759833,23133356700.0,73.2304390243903,4678000000.0,5363000000.0,6.72217202132343,27.4,39.201,7814345.0,60.799,19.692354,South America
322,Ecuador,ECU,2002,24.032,1.8887549900337,5.169,6135846000.0,2183.96746464366,27296945800.0,73.492,5042000000.0,6431000000.0,11.9789415858323,26.5,38.882,7989379.0,61.118,21.095179,South America
323,Ecuador,ECU,2003,23.661,1.99580205574284,5.158,7329307000.0,2440.46916385745,30940649900.0,73.7278048780488,6222690000.0,6702740000.0,18.0587050744567,25.7,38.684,8148651.0,61.316,19.533443,South America
324,Ecuador,ECU,2004,23.343,2.12127002597033,5.155,8984844000.0,2708.55829298253,34751990000.0,73.9423170731707,7752890000.0,8226260000.0,26.1966897849974,25.0,38.486,8310323.0,61.514,18.734905,South America
325,Ecuador,ECU,2005,23.07,2.17746973622288,5.159,11463499000.0,3021.9427673300297,39692188000.0,74.1379756097561,10100000000.0,10286900000.0,45.3384089909576,24.3,38.289,8476149.0,61.711,16.596605,South America
326,Ecuador,ECU,2006,22.831,2.06617581254757,5.165,14196499000.0,3350.7841423190603,44973578600.0,74.3202195121951,12728000000.0,12113600000.0,60.505923519965,23.7,38.093,8646854.0,61.907,16.25161,South America
327,Ecuador,ECU,2007,22.607,2.20399790813108,5.172,16287685000.0,3590.7115134942,49039726774.2936,74.4950243902439,14321000000.0,13893461000.0,69.6642867450352,23.1,37.896,8822171.0,62.104,19.557272,South America
328,Ecuador,ECU,2008,22.382,2.06452130457654,5.177,21100364000.0,4274.94082062073,60331219820.6789,74.6678292682927,18818325500.0,18851930600.0,80.5137495502123,22.5,37.7,9000855.0,62.3,22.617521,South America
329,Ecuador,ECU,2009,22.147,2.355257087353,5.179,15785663000.0,4255.55556311861,61245601610.0631,74.8446097560976,13863054000.0,15089890000.0,89.735548395736,21.9,37.505,9181334.0,62.495,18.929243,South America
330,Ecuador,ECU,2010,21.897,2.29330340391352,5.176,19402439000.0,4657.30173745799,68514592427.9106,75.02980487804881,17489922000.0,20590851000.0,98.531158306553,21.3,37.31,9362558.0,62.69,15.936485,South America
331,Ecuador,ECU,2011,21.631,2.35401738651458,5.168,24671849000.0,5223.377574901429,78017448501.0788,75.2264390243903,22322348000.0,24437615000.0,100.565599366831,20.7,37.115,9544233.0,62.885,19.198841,South America
332,Ecuador,ECU,2012,21.354,,5.157,26522271000.0,5702.168287893771,86620862194.0771,75.433,23764756000.0,25476971000.0,106.225532949865,20.1,36.912,9727850.0,63.088,19.840086,South America
333,Ecuador,ECU,2013,21.07,,5.145,27645575000.0,6051.611129386861,93382932176.9348,75.64851219512201,24847847000.0,27146111000.0,105.644477610006,19.5,36.702,9913297.0,63.298,17.377462,South America
334,Ecuador,ECU,2014,,,,28831342000.0,6345.84072505948,99344894946.3515,,25732272000.0,27739492442.983,103.899164782894,19.0,36.484,10100896.0,63.516,17.276142,South America
335,Ecuador,ECU,2015,,,,,,,,,,,18.4,,,,19.640232,South America
453,Peru,PER,1965,45.746,1.0308189816331998,16.713,809097703.381065,432.9976553675151,4947800184.80654,50.2144390243902,667301000.0,729679000.0,0.0,118.2,48.132,6020674.0,51.868,13.740327,South America
454,Peru,PER,1966,45.195,1.11011154790418,16.288,950782982.067503,498.022903050422,5831468960.23773,50.7367804878049,764355000.0,828710000.0,,114.8,47.017,6326873.0,52.983,12.172948,South America
455,Peru,PER,1967,44.556,1.11185620742934,15.823,955371893.3198472,490.93894565316,5897520490.90147,51.3185365853659,753839000.0,825238000.0,,111.6,45.904,6644115.0,54.096,13.394147,South America
456,Peru,PER,1968,43.848,1.1483571618548702,15.314,1038759671.36809,442.143641328213,5434108479.72651,51.9691951219512,866047000.0,645530000.0,,108.7,44.793,6972276.0,55.207,14.111241,South America
457,Peru,PER,1969,43.095,1.17869878737778,14.768,1121447026.53897,481.46909833365,6082686956.70389,52.687268292682894,865530000.0,612687000.0,,106.0,43.691,7310284.0,56.309,15.24189,South America
458,Peru,PER,1970,42.335,1.3330976201236,14.2,1294573556.29024,542.3209165383171,7118862786.839,53.453756097561,1047860000.0,622920000.0,0.0,103.4,42.594,7658575.0,57.406,14.120807,South America
